@relation whatever
@attribute F0 real
@attribute F15 real
@attribute F31 real
@attribute F46 real
@attribute F62 real
@attribute F78 real
@attribute F93 real
@attribute F10 real
@attribute F12 real
@attribute F14 real
@attribute F156 real
@attribute F17 real
@attribute F18 real
@attribute F20 real
@attribute F21 real
@attribute F23 real
@attribute F25 real
@attribute test_type {0.0,1.0,4.0}
@attribute electrode_name {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0}
@data
0.75526285462341847,46.249230477979559,7.8056413632482853,2.4406818585873511,4.0333491947714641,7.4305178943263135,6.2591017112797731,3.7515111277152631,0.52197768055462457,0.72150922370934767,0.78339029799296378,0.50883085133326589,0.67879289049500491,0.41099451510815416,0.17580005587317327,0.2847186496290805,0.12957588543729542,0.0,1.0
0.58501890048478866,40.808257934355325,14.677397241244535,6.2676208559386346,5.1781778257933402,5.0999772551027256,2.7995742291315406,3.094251620265648,2.1394465688745421,0.9937781175801994,0.28435273832598745,0.56268937703380284,0.33831460497554239,0.54968989329738716,0.25467666606382089,0.26038520938825171,0.072338631312204596,0.0,1.0
0.75111209773258081,26.293009907671411,18.67587685976622,6.7378829936697802,5.0617359888688442,10.093524497891108,2.8869728423669612,2.1411287380096895,1.065869406893978,0.8575031809901188,1.1453106897473775,0.57608325264716398,0.38227431443594379,0.4442897318800425,0.51412809946645222,0.33383835592347405,0.15249798281474736,0.0,1.0
0.59209451110348077,16.703341263231184,4.2865858617976587,2.9330460452142382,1.6201762389291801,2.3433074265262674,5.7223773579555992,2.4372676554409662,0.95666745369960327,0.89816053276975127,0.60334378763254926,0.42539047530089308,0.51725478702309313,0.42133520637489386,0.31491561215711827,0.38962239412825339,0.19731931989142465,0.0,1.0
0.29684670850996681,14.400088122208553,5.6811377784034152,1.5816495770801364,2.0618721129076509,2.0292965007827433,1.6754914439581614,1.594285943559314,1.1783467272933805,0.80776946667366167,0.45420272000109169,0.42312611543767137,0.34957060919506611,0.35302881464590047,0.23225291994309444,0.31561522843033724,0.16708764566660134,0.0,1.0
0.48134447083855203,24.042783807187408,7.119418659144233,2.5593185747090113,4.1190751468363853,6.1673020843140431,9.0674178922906243,1.7581790503564283,1.2989822980953891,0.93454725010831297,0.67265211233773514,0.69927145885206132,0.25246956016684241,0.23849961515329529,0.28032870143736466,0.27017613723850314,0.12054512997659929,0.0,1.0
0.88291478611860197,46.600834631263602,5.4430586394156846,3.0446780129906674,3.0202117661680603,3.713570494130578,3.0393972242296603,1.4342852203396648,1.2866258332110114,0.71565251564722743,0.55384892358880677,0.33317804113155813,0.57050110216508443,0.37732895881405715,0.41114316996638006,0.3869981191753859,0.11652299604607305,0.0,1.0
0.8807652259406864,26.914737655993466,6.7109461824599368,2.4727668621003387,1.914195930243586,5.3587783860117089,8.7430763335764858,2.6232124463723374,1.2936218474858241,0.51773519348607999,0.4855260951329653,0.76984486065586333,0.24676268091331119,0.54106045301780414,0.17351621319657409,0.34280079561239496,0.15624707692202458,0.0,1.0
0.22865556465393505,33.837885407402801,8.2063601554906889,4.9096750910937397,4.838103505482696,5.5261011090843093,10.735240932707248,4.1549056568066662,1.383535081038618,0.84326493797367597,0.52921166938358721,0.50677790606812279,0.52027666036170006,0.69669193408570496,0.60118390087320361,0.28657385537310737,0.16435101162560217,0.0,1.0
0.6364921337015238,17.839804222352257,8.0517115013922389,4.3504938734213043,4.0308376482047272,12.004115580850124,11.463006862852124,2.531787394557051,1.2127344616783682,1.1356341197528532,0.78999457492511416,0.71126384899170847,0.93520763402860807,0.39275478993177665,0.34768615321951341,0.45747284123555765,0.16329976216623773,0.0,2.0
0.18352574748452097,10.477748878675534,2.6917908285006078,1.3424912948605661,2.1992586422135192,1.9906380051249117,2.4302706725476826,1.2546756239012675,0.73145905615011952,0.92676019139065557,0.49996678623727747,0.67124209214861363,0.70118366189331705,0.43808683900926432,0.69998389521708981,0.77535350535406022,0.30071878720968942,0.0,2.0
0.57611734813408189,29.887459453473443,5.6323887439622613,2.4774188979328984,2.7473803224095961,4.9463872887230194,4.2129327216239751,2.6201073132897075,1.0546776197916532,0.85471427212510953,0.62739586438953387,0.67211933783942002,0.57099283280945545,0.79941690135659016,0.89578021642636252,0.36632301738609552,0.21779917851290148,0.0,2.0
1.1462166501060906,167.75163446973423,79.7642556786802,34.987335676398331,15.06308615864628,11.077178511356111,10.376398150436739,2.647323302336086,2.1511229073252975,1.0016126718117953,0.75485475485426323,0.57963544984138293,0.37097089472516015,0.39396085359783756,0.27616226531498378,0.29644934152320435,0.10651608847871205,0.0,2.0
1.7567728597293713,96.037362682315589,28.463643158222574,11.094251646462316,3.2422256017330846,4.6164261865783986,6.4220997185144517,2.5054599175970704,0.71734193832781223,0.55775808455608988,0.50878386621059701,0.49727387987500643,0.61118436133572385,0.40195345092017598,0.47382945892363115,0.41464856451808729,0.16661559277908555,0.0,2.0
0.77223427861240634,57.953591266236486,43.061015505799638,12.142680396434896,14.695485928675367,8.4151556995770154,5.8175005299729765,2.6044021682550542,1.6626538660689101,0.87230581663500395,0.53365963263698835,0.52961981013178105,0.58643998765482885,0.24899310070443101,0.2719254332507956,0.23860988459294419,0.098169180561710825,0.0,2.0
0.49899342759376181,14.109134264755273,7.3071417992228733,4.8655043937413813,2.7869428231578421,5.5363197302368414,3.858758556703251,1.2232565205452695,1.0034223875855759,0.3306233073254452,0.48663558674387503,0.31245875843942944,0.37014868368544268,0.26899402930928523,0.33391858583555645,0.18507822866297163,0.15076826929090081,0.0,2.0
0.18020836537746618,13.254432160837451,4.3244367320102093,1.52862321058411,3.7302268118251143,4.0292888759024299,2.7171395753089884,2.2119032241192627,1.5092500667074851,0.76154781538465111,0.2561402653218493,0.33503876605047389,0.44853963666002095,0.33400549671595342,0.53842476831452624,0.30150981035089192,0.13318610711608378,0.0,2.0
1.075293287521895,106.09855616046762,7.7502312243065399,3.412259382982552,2.6477695099684846,4.1623778625980066,3.4299626943657757,3.2636687337090984,1.1242581314844708,0.6374255388698935,0.5811078014702673,0.21874088855115945,0.22481234540245595,0.32998725393149364,0.21144282391017735,0.24987113231449484,0.11544310379816045,0.0,2.0
0.66315181889436692,15.660934833533201,7.4973997625945605,2.3689639479928286,4.8882394226333608,6.302093455962356,3.8886291949558967,2.7360836015184744,0.96380174091218984,0.83110614988755371,0.70764878262696362,0.64864594948242738,0.67392509833610437,0.39221324942855179,0.43441771848235761,0.16922614527284463,0.093215286160945973,0.0,2.0
0.15730707902593646,10.496833880795704,3.0328446505453015,2.2756578884845187,2.2726314985985758,4.0464403702271898,8.7239382936566123,2.6945684550719751,0.92108467512719128,0.63265327207695521,0.95600359202218477,1.2255331537901759,0.61939638248399143,0.21701033783038057,0.17498279672272313,0.23324854823104532,0.10122909162215404,0.0,2.0
0.84377482507840773,50.339461434744756,8.3712558814432274,2.4091913877480327,4.7883924930769473,7.5318061166782453,3.8138284494241952,2.8772801229754235,0.72135843711972925,0.85995250763575315,0.59390624272923354,0.50828388130701962,0.5682685972592888,0.41924497246832176,0.18167457037283061,0.2447879036764504,0.14835461125066216,0.0,2.0
0.17537118780268562,16.877980932471299,7.1613674900551283,1.6562780098394463,2.089937581987134,3.1622019010238511,4.1291279225745043,1.4317801811944442,1.1048001652127113,0.63975954990908945,0.27950967232909835,0.72492760186742411,0.41198075661292727,0.41945406754946596,0.25139986662709862,0.26865236832324207,0.076711617823823713,0.0,2.0
0.75838014083896588,19.9407313775251,14.598727013365068,6.7303105460324657,5.7017966085270482,10.681143530326304,2.7010757036515769,2.0675841570553786,1.0241228662249027,0.76501637334086403,0.7341889391656975,0.46910697171570503,0.28786047592700631,0.4175699943547348,0.43942532806969559,0.495630274413487,0.16780750399798638,0.0,2.0
0.35758876016447083,16.683030566259824,3.4467147300775083,2.6150811400366805,1.54159313379525,2.1829179142879545,4.4639337466213131,2.3924083222939316,0.60561415213008307,0.74480635213410662,0.511890017112134,0.55077757089148183,0.39735108293735705,0.35304957619702232,0.26786756855833527,0.31220940003069941,0.17589531197136676,0.0,2.0
0.10216052769028414,14.524534865336028,4.2952655302167644,1.2653288987856857,1.6999999571862052,1.6626708550429314,1.4193930327835531,1.3614763906024074,0.69008989801436582,0.55974951371191417,0.27048983460785436,0.32180164656720422,0.27345355959042067,0.32274113721945835,0.40574661787051436,0.36064734887310324,0.18302439393189054,0.0,2.0
0.45300956074426274,18.729550757123366,3.4176924178831682,2.2483401889325196,4.256423673490116,6.2473769861509334,8.0062089498064104,1.4649728274332099,0.9851848412551012,0.50616160378988007,0.59149769514662676,0.54748427565687507,0.32416844116528326,0.18212169440358741,0.26964021659414367,0.23365325802519274,0.097975910781989778,0.0,2.0
0.46085656885348414,28.474692274523495,2.3816889558379954,1.7725369756464713,1.7233171967472904,2.7579520312724011,2.4605124683614501,1.1504524340374518,0.92838454434884421,0.49189799404065243,0.4143201080689235,0.28212138513056695,0.38829126097567129,0.32018400689160315,0.30655852390485411,0.31888475599581684,0.12712800819310718,0.0,2.0
1.1542166668269191,20.466839596050139,5.7299720326243326,2.3699779752867247,2.844467369269442,6.845451953281116,8.6396223235657033,2.0823467541537863,1.3881723088529467,0.59575768080477343,0.58423285349854481,0.45592678849580154,0.23919077765472155,0.35194636608513835,0.19983412550220794,0.1982179568489599,0.11384726776276509,0.0,2.0
0.28714989027211346,24.20616776637706,6.2681865797755281,3.5486136213165484,3.7687753778144812,4.2283037978374338,6.9799030225975782,3.6497002711463749,0.82580837999070011,0.59305336428414002,0.45299257678483962,0.47358827207352727,0.46073645539027447,0.50784869517972664,0.35484937685000661,0.16671499175661253,0.12553368808097889,0.0,2.0
0.49626174282529689,22.816391133937813,8.2225876041254864,4.2506501279056863,4.2229529113305295,9.7963018159987705,11.064349726174003,2.1083049315365523,1.2299324689779911,1.3525422659370308,1.1260797722477962,0.64692366741156271,0.70582705708156768,0.31655791816766748,0.29178765440079146,0.34612472695979585,0.15050076580228428,0.0,3.0
0.71345262533521348,27.138987646856229,5.54171355290016,3.487839436220574,2.5214560460969269,2.7507530810399166,3.0233498499554461,1.2616929819174278,0.8386337456241697,1.0202332069569333,0.8947929288426486,0.96680646398260106,0.97714300173254254,0.47249100538647137,1.0244784313676922,0.93065932356193948,0.38653934575213178,0.0,3.0
0.25400263367952391,19.65999071626721,6.0397930817210588,2.8305077757522032,2.5789028487197507,5.2508286934327844,5.6085548024135274,2.6425854666554773,1.5730845972373044,1.295983345332804,0.89038920699480861,1.0091836550341375,1.0136951927146243,1.2952673234228957,1.2124592103757441,0.60434650160598313,0.44962279081597045,0.0,3.0
0.58740100199539858,51.680055608114785,19.043385939971071,11.07928111250501,5.3634933354321497,7.0662711185337432,8.4628042076916028,1.9427323843494664,1.5689829900330414,0.98774105186917205,0.68485048234614065,0.6621032895046205,0.40308217991187212,0.43227157484657347,0.45513677852959639,0.43866974123763763,0.15265333675344059,0.0,3.0
0.76207919595100104,37.91453502608374,9.1414358746826903,3.6205810654997967,3.406836864450713,4.7878217236449938,5.5749282641411408,1.8744489387494465,0.67575504491680805,0.4450398101410567,0.66969494559799203,0.78180832327280381,0.43682318887971988,0.415799045746861,0.6496615105088408,0.51139979620879938,0.30593701664939243,0.0,3.0
0.38127391847520731,16.240466504932531,11.08971287758691,4.081051962610684,5.0648346646081688,7.3552673212659396,6.987595790634761,1.7228029963018514,1.0940121149032389,0.92430417979841228,0.96690574750073399,0.71779711080143804,0.71677854958231613,0.38224493343586929,0.30513006759449013,0.33477574731239435,0.13299861374538213,0.0,3.0
0.88715092095392822,12.791656749260982,6.4244657642183354,3.5460384986019835,1.9223675400489448,4.9783560686539232,4.95180055431595,1.2979051089746565,1.4416765353336596,0.41107925549466462,0.72689292611455181,0.47583199214665411,0.46285403427445176,0.42896631967503751,0.42477161030188265,0.19945322677067509,0.15500613266296046,0.0,3.0
0.34327950609468322,15.388361301338959,5.510451524850521,3.0407182051502653,1.9445760691577376,2.8494097412680142,4.4097631117004585,3.4846175760011158,1.7039672416856098,0.61210095100817064,0.32834048382624986,0.32664389808042282,0.4213972206110741,0.46010881976325524,0.4801989614122712,0.29006175006216572,0.10715110404583866,0.0,3.0
1.0727429686133287,108.40066959884274,8.5267990258431219,3.8317790415749919,2.3562531822422685,4.0624671346696726,3.4548839709871761,4.9839128625790812,1.4930131392251504,0.96161320604139811,1.0117946660776551,0.32054034966651473,0.44257833179019773,0.572960943171828,0.33812560592730806,0.32740370763981608,0.17112671459985443,0.0,3.0
0.34387302940748776,18.248166790975304,7.8383331903093385,2.5296158755889997,5.1707173100532593,5.3729179782332599,5.1984174552388493,4.7738013247270663,1.1574243237723616,1.1900533047012989,1.2659128193102609,0.92739024051942676,0.78571392152774389,0.65887889007215805,0.43169555505872642,0.18128550516089448,0.10609363739214063,0.0,3.0
0.21867578658094106,16.380082142986147,4.7069995636979884,2.8260607133033075,2.0276537804149624,5.2654405962158224,7.5309842456088587,2.9299965838979789,1.0647619789935205,0.86725003102803611,0.90227150496205677,1.473935266747493,0.86809550598967011,0.2379558608945774,0.28406074249192581,0.2520308701631111,0.15037813014790788,0.0,3.0
1.2101744540767438,52.79622119311599,7.7230736364838766,2.509374317876687,6.9488635599671555,10.976313438276721,8.0630191755298508,3.9364909501943726,0.88161397015958631,1.2649409961348768,1.0519569469259935,0.62459749982229695,0.82388864936123696,0.45665441246371213,0.28447740640730002,0.37718565672704807,0.087659454621902042,0.0,3.0
0.42765540282674303,18.655747675550501,8.2252064455272453,2.4729587709265064,1.9803269251579574,4.2937789378214886,4.0566212945366997,1.9311845168681279,1.2683885485315767,0.88501380359168103,0.29075376686368865,0.73478519366051409,0.42610180519873209,0.59892763538009508,0.28549945905819585,0.28735829987253786,0.085859312100638421,0.0,3.0
0.45368585659156346,20.959522368052451,10.816168655576316,4.5309372778040542,3.8394917481488378,9.0748242232961172,3.2070644732077906,2.7892720531292694,0.78254813490393516,0.77140067408652391,0.95483058570557244,0.58275408407168128,0.34613266271794646,0.42696161218055428,0.3895425132389248,0.34227533761251533,0.15573351150232348,0.0,3.0
0.59966404186216382,14.162776868019925,3.9199192330886365,2.973775105428023,1.9882897018332304,3.1252173198676161,6.2539053033884437,2.7020647007757068,1.0923355417105831,1.2525142633344652,0.70620716390019,0.51889167334060593,0.49550509185868835,0.45009647717297313,0.37342900755673225,0.40961643782702334,0.23270265798549536,0.0,3.0
0.30035305455664058,17.631862920239818,6.0635713902933421,1.8574211624615229,2.1581309791564336,2.1979068380305824,2.1692133970615544,2.2238163885234346,0.90770310224347051,0.7141822275099422,0.55732479945133939,0.42270313551897892,0.37664234259836016,0.439721493490704,0.23091401705633352,0.35811120344413633,0.16033106017598023,0.0,3.0
1.2275445869179362,32.593602484205924,8.7561559619120128,3.9533886611429438,4.9679846533317793,6.925593000716729,8.286231389422138,1.9438410253606966,1.0813779390758727,0.67948164144013079,0.43902041911152784,0.7510793284358378,0.44266199745784329,0.24518585604790888,0.29518768427880582,0.21600150671220886,0.10892294731917133,0.0,3.0
0.55690639919182139,51.707706401331649,4.027379666331,2.7623573039024021,3.0036817067845569,4.0333770597836835,2.681256455123525,1.7453504032324942,1.4659701208159155,1.0475649161034302,0.70492942488416022,0.3418009960608962,0.5782707697432069,0.317135223879148,0.35310070253099873,0.31604948184637915,0.10203990636089655,0.0,3.0
1.650457017428731,35.018765894380245,9.3609013608243572,2.6973316239012233,2.6665175360426616,4.966671700631478,8.9128009389859919,2.1837616677519049,1.6729833496440871,0.52059393921332697,0.43715038329384598,0.82222605085668288,0.38617743959159073,0.5245381656822361,0.26208490900113318,0.29871719862699858,0.13620388314339868,0.0,3.0
0.25877818065844871,25.200658475421275,7.2612289664915819,3.735070229219585,5.0338111898750286,7.295852770112,11.721011636417405,5.6049897201844106,1.5162300327385732,0.96262179036783035,0.61840734829633726,0.65840860397148893,0.66952202967279772,0.73801208787282258,0.58754885852297534,0.30017380887465944,0.16633520331017665,0.0,3.0
0.42736775537533933,22.074657712979274,8.1165560556261003,5.082139304926546,3.5274355004984512,8.5050415747308392,14.363906836239392,3.375236435460359,1.5833640284891664,1.4645017563219238,1.2787947905523953,0.78491928943039624,0.96850242020361754,0.39599762349995071,0.35357040749750623,0.49729961779422377,0.17292226630843768,0.0,4.0
0.73033087594650969,20.282768696997231,4.8916429650450191,3.4220490089191462,1.8200616857221177,1.7864972956095002,3.1338637741237299,1.571206617051049,1.2012136081000773,1.1230841199009309,0.63523572475238521,0.88693793703781776,0.7555524861185966,0.3119866061652895,0.78889597419966984,0.62493002870838466,0.20798657720568331,0.0,4.0
0.27180048402732487,19.580100477659425,7.46054070134194,2.1179099564065997,2.2271023148730693,2.9508021003960958,4.9108236488042509,2.8657252408142768,1.0631905035687239,0.86298909807338942,0.63479214234939441,0.59586098301331136,0.55619286851156124,0.70963544230994324,0.54791987541465159,0.32561109543449807,0.31067011468652617,0.0,4.0
0.33432222462579381,26.989232196717509,5.1631775308621837,5.55510098490514,3.5714849207620722,6.0985777715014162,14.045524991569156,2.3689030167801923,1.6581585791651992,0.79946920063868354,0.71792182859443787,0.48405714490739576,0.87794585448032547,0.38168949658297835,0.32549303553996772,0.27594500239555136,0.093926754025354109,0.0,4.0
0.48731939005041358,32.368678684924603,6.5939068562269405,4.2628511711369486,3.8029844193147704,3.9257313544644021,10.664951230130884,3.0670433251270248,0.75842090006176888,0.4695567830654952,0.69035674053127027,0.72495136341886834,0.5787892517240173,0.36725049388334108,0.39093553609529264,0.34225750108103925,0.22071060818903471,0.0,4.0
0.5680918675012957,12.240163180193958,4.8701535039298136,2.8946923705492522,4.5817162884620855,6.0806949659618281,19.359139518239424,1.8707707477273037,1.7860030193613965,0.87799034096675421,0.84727580502207445,0.59324206902426724,1.2754875611814323,0.28954168900334848,0.24308797490057557,0.48388589812352806,0.23619003522107967,0.0,4.0
0.65686696560873914,11.765129874433278,5.2420272740286551,2.3861891560319832,1.6439435028295197,2.7339300673180578,6.0630009768207351,2.1872846318026316,1.4051992454947186,0.65080799024474123,0.58778489968391978,0.41900142362933496,0.37448879458271123,0.41533213472985603,0.36674696270340995,0.17233456647872067,0.11207983116470537,0.0,4.0
0.48888530988937234,17.768856344585494,5.0604196506847758,2.9484946506992076,0.99661830515823557,1.9215656202612366,4.8821391569174617,4.1813066306913651,1.2788137138466735,0.51478449198415743,0.31855318279242256,0.3685863576062009,0.25931445566989125,0.5301729379522544,0.43243389887430345,0.23693542234973466,0.10536753037369233,0.0,4.0
1.0858830808966353,92.962749507228253,8.0996681700654758,3.4967605446270795,2.1514949366823157,2.8036685059403097,3.8029121231842398,5.104347263671916,1.8187244484051637,0.87326820993955534,0.49844756760967646,0.28726462811378894,0.52358638882094644,0.36618031209283258,0.3159288030888891,0.32292166870906674,0.14450745847782942,0.0,4.0
0.36362926052867789,15.221796006942613,7.0220056167956688,3.5745489409709532,3.359782386511788,5.0500139551831751,9.8743511425942554,6.2140013993348484,1.4482326050357348,1.4543115467394327,0.96302999179903226,0.56843315456811727,0.71844168085198812,0.54653792158136694,0.40536178607948414,0.24994202069269925,0.091544755171775655,0.0,4.0
0.26909251616042468,14.330989001746103,5.0616007040291668,2.9134316672732927,3.7002265185747434,6.6206733841534797,29.719650793703675,5.0236832727777774,1.4726383229345035,1.2982717262979251,0.78657913173869309,1.239016931473141,1.0466614952776601,0.39306349838678423,0.27194041711021288,0.1927205081862787,0.119420140040859,0.0,4.0
1.1810051038642406,49.743643186722402,7.8225614378766579,2.6553693974370565,7.3094171668639181,10.377253424169499,31.468100858037534,5.0121042096611834,1.3376900066539894,1.8616039484136129,1.1335926467945483,0.89494611784409528,1.1743669971955184,0.47958613453047139,0.24677287954846472,0.2995105036214068,0.095435714996115056,0.0,4.0
0.49178720825636629,23.407866943026757,8.7517359031057502,2.8445370025681922,1.7826997424156812,2.9157934127860803,3.7741240814130679,2.1925113076934943,1.7366181712483091,0.84883978305157515,0.2461507321377458,0.50656577818606829,0.39399722430521794,0.55731278711889842,0.23827816025961962,0.28807499802682529,0.10815922627440712,0.0,4.0
0.24517400989826174,14.794128199870165,7.8047025185867556,3.7948242964683709,2.4319201656755114,4.2416196461616487,4.0824698262722521,3.7309848189125039,0.84171091175728396,0.64457042644388451,0.93692077685960318,0.32088444600062593,0.41727758561928702,0.35558900443915792,0.37903562987930006,0.24154669739497781,0.13588452356723912,0.0,4.0
0.8914062255138,13.182898770297493,4.4620259476451336,2.6397092503279063,1.6463350821075617,2.1516817785019051,7.2962544587258673,4.2497825009173527,1.3673103965977007,1.184686206566598,0.56785356645146901,0.4658791716637683,0.26455705925527345,0.57758362015828169,0.34529531792391793,0.27745284521059549,0.1042614187150351,0.0,4.0
0.25909800140977596,20.875863235086658,6.1685423893004669,1.9132556590958982,1.6487915236210688,2.1529889188635307,2.5093013643821362,3.0186986519394763,1.1643162246658545,0.76770928347708534,0.55045854357263879,0.46372973546179092,0.50896111204286587,0.38459354662324785,0.21913845200807139,0.36931477547624197,0.18792094401815407,0.0,4.0
0.37378225725120745,13.19301827947757,3.9463064300930966,2.3149359801555804,3.9871043114596443,4.140910384560482,15.011142876958706,5.7606570172968876,0.85355966517005322,0.7288319859686101,0.43791572891562802,0.71679064222112421,0.84910726488976285,0.55109812444789641,0.27267426520929305,0.22370814924517216,0.062162492455488765,0.0,4.0
0.51369799196549826,37.155635748152569,4.1137111057784743,2.303146326006055,2.1767038123531024,2.4151169809957049,3.9318319046439911,3.0316244745657701,0.7976058948462954,0.93583310400774355,0.48977861347458496,0.24784326604946916,0.57785250515320896,0.25366717573090641,0.25101990772964605,0.27183397241864848,0.044442020500544119,0.0,4.0
1.1712672975304648,31.702333049953495,10.292271040225641,2.0746840464274769,1.9763709765492814,3.8903523051267799,7.4597263363997053,3.5607819747809839,1.675336570256192,0.69240441642670703,0.54366643049348451,0.57151068278688943,0.39896895030094431,0.65237795333077353,0.31161238913900235,0.25774442966372341,0.10370180826185588,0.0,4.0
0.27787481871917363,12.851908008064028,7.4286701982529353,3.54712985581132,3.155005939717737,7.2021787694765029,12.68937448881502,7.5016171691985623,2.6249189018108963,1.0169990943286382,0.82612160652437272,0.53000415107947907,0.55122991394126564,0.70946305688847811,0.39957173423456332,0.31999324230381243,0.15479351373851122,0.0,4.0
0.29957763612375859,17.884424846711024,7.1209616686442549,3.4506095089626299,2.0820328387558087,8.8224061626485657,29.318086773091345,5.9904344058859866,1.4398315909541752,0.77013349100614448,0.91222152461045813,0.70306782605640594,1.2603231810431805,0.26727682404680048,0.3040363158475366,0.4635949545305123,0.11102443344956374,0.0,5.0
0.92102778458531298,31.173750628470422,6.8454359197667731,2.904061018061554,2.0178133862510177,1.7094588581391141,2.8491955805359122,1.8632447929752085,1.0309286668313427,1.21569289155032,0.64202066597438301,1.020950425613792,0.93786032460482927,0.45532847458776399,0.85464563664837978,0.63884021974387728,0.26579762525847006,0.0,5.0
0.35377250607545591,18.555678334279655,7.0581895134106096,2.2622815722667933,2.4327614327751879,3.1149855010814318,4.9722712079766946,2.6549659944761261,1.5082897858542894,1.0700294442191192,0.59220878778444264,0.60071404658952876,0.59488824131215878,0.79164700776040176,0.47766327927835939,0.43165426520363032,0.42793118109277922,0.0,5.0
0.72000074766148492,48.345609184788614,8.9330050914330723,5.2105655304055283,4.8834194827396518,6.4201733486096826,14.851916516019003,2.8726000670961507,1.2106621394558172,1.3251396509365729,0.88896096327155383,0.62040753280796068,1.0069710467703721,0.33732655639825493,0.33904693067554503,0.47055910080465413,0.11311321608427378,0.0,5.0
1.0887459778549402,45.443984814246711,8.6280352146709287,4.4152800722695513,4.2247450547697971,4.0304896626762545,7.1103023536054657,2.4043212033695327,0.73307296842038971,0.48119054962990748,0.62762514902117195,0.70011007148397153,0.66848126729801138,0.47869901977104778,0.48568935944912567,0.2352302284318924,0.19507888011883684,0.0,5.0
0.6657384106546006,13.67133164139876,6.4444441715139593,2.0318620132709109,4.1808581573163526,6.2589917500309875,12.805949077454617,2.3700684645277601,1.5521721820192709,1.0089716063972418,0.57676984082117788,0.70111960695959197,0.98291319637113506,0.31851649475710253,0.3318056278606939,0.48641499510175967,0.23772352749601905,0.0,5.0
