@relation whatever
@attribute F0 real
@attribute F15 real
@attribute F31 real
@attribute F46 real
@attribute F62 real
@attribute F78 real
@attribute F93 real
@attribute F10 real
@attribute F12 real
@attribute F14 real
@attribute F156 real
@attribute F17 real
@attribute F18 real
@attribute F20 real
@attribute F21 real
@attribute F23 real
@attribute F25 real
@attribute test_type {0.0,1.0,4.0}
@attribute electrode {1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0}
@data
0.16628351815184053,6.2420173057314949,5.3147132295099766,1.1120801091479442,2.0478668250952454,1.6430114564521181,0.36208750957565811,0.4245715590423515,0.2657122553215156,0.24515203475484518,0.34442319152932011,0.30070159267951396,0.27156393027364084,0.27627883965042838,0.21548941276135891,0.11007786608271881,0.12029201816330745,0.0,1.0
0.097533746874748958,10.448222709312125,2.4420440189334034,1.8302952144885538,1.3774975405144554,0.65186189653621396,0.55918156950930265,0.24897128789377548,0.30984533151102989,0.28702247648772555,0.3171323343427489,0.19821165115909753,0.17185087773931096,0.087252634744151431,0.076434462267592915,0.312306039971606,0.11006444526261606,0.0,1.0
0.11207641941844969,5.5388849955247377,3.85153709467762,2.4529224901670714,2.4176973033510625,1.0023578786788476,0.3976338440327456,0.50068167736247937,0.27663660844013677,0.30204943544934204,0.18053793144801616,0.34712635609741599,0.18343865529499201,0.16644277787665179,0.19134725464687949,0.28417598067875438,0.061806624753236443,0.0,1.0
0.18806184787649233,4.2117364830700756,5.8393440046988925,4.3987840610681959,1.2366208361982207,2.0748405498366762,0.43940643149687714,0.69285439588374109,1.7878865529170194,0.91389789706603275,0.25047083094853462,0.11832346420730284,0.34825181540497852,0.43215977175869713,0.2742171438322365,0.38043743090247373,0.25169945743062894,0.0,1.0
0.06483330053753722,2.512321031750067,2.0649809735118727,1.4805810032164544,1.2837386036853802,0.72446717908522884,0.79335689996418168,0.49117502885471198,0.46641505148940338,0.23468448418496823,0.22972606045806465,0.32561174726631248,0.25003870464809325,0.38953604652037344,0.2055116155167408,0.50259870439299525,0.1040522818055053,0.0,1.0
0.22695211753341529,6.3956681239943469,3.8760938743438986,2.155208255567806,1.6521301798219987,1.5118086861423348,0.29072871885159274,0.29373028361922493,0.34134187919608017,0.21649741003818831,0.21470376891293744,0.17736763890407337,0.42899573730456403,0.15182255480361859,0.14849373796150278,0.233434010402715,0.084396474732390286,0.0,1.0
0.077255555837961953,11.878601024802169,2.5095341075615889,2.1983796678182306,0.91802980570636861,0.7216085189743574,0.44116526712876841,0.14731604941960064,0.42788990610707461,0.22685946498789306,0.23879308671383642,0.16107925578363522,0.072756505876167971,0.29055281774786929,0.19688340749189112,0.12596316326012549,0.12076213715547891,0.0,1.0
0.09296004144722711,5.2518343899721822,1.7129039168223523,0.73243425514655502,1.1720498670491235,1.1708556467730451,0.58617878385570499,0.50384504086442017,0.57787319039699514,0.22351515136190481,0.15821888558759686,0.14657794798113796,0.13349014833236481,0.42931707012503484,0.26688717302868403,0.21197429457363542,0.11874658904203249,0.0,1.0
0.11554485496471179,7.6568750092939215,2.3938302032142929,1.5870176086202816,3.0228296201725899,0.64551518905022665,0.45160442914962562,0.46493750922940913,0.61956238028404331,0.16243425931034033,0.36311939295607187,0.41216944873347006,0.37141351838459713,0.10593970644555147,0.17853725948660742,0.2528746045974819,0.049161559778515086,0.0,1.0
0.25322957320272649,7.6966069795302925,2.221718786394959,1.7743327338169503,0.71952603278514393,1.2178075466031659,0.6453948429049412,0.34772047478408763,0.64746785374945581,0.18335792332424797,0.29389195762161435,0.39784064683888992,0.22152042500739635,0.4670435450166962,0.4863538375270558,0.22025313272563479,0.099569387314033378,0.0,1.0
0.08264139408158909,8.9937484911362855,2.9187895057778981,0.97708391147195772,1.2434269290691966,0.64776166668262369,0.60362734726863465,0.35687058820336315,0.72906047166258525,0.42533691978058979,0.65593685369093879,0.31718225511436093,0.34953609791871865,0.3221300982140427,0.32854782831605189,0.19869061667423499,0.084985347172697623,0.0,1.0
0.060825414161223876,6.8429712009883108,3.954024025578998,0.63803457018367837,1.8285372272435012,0.41695730956963972,1.0824834604880771,0.89201758751485427,0.125000547867789,0.37397949840909839,0.42367855633276297,0.29841061016901926,0.25122532064062769,0.27271188098246185,0.17157048193856739,0.34790273237143854,0.11228629066070593,0.0,1.0
0.11437381546627808,7.4825079351695694,1.6524454842845546,0.59268729571843493,0.89771910061053017,0.87046608308597584,0.53048179183913391,0.49038059535711015,0.34985408736282336,0.25602831904701695,0.22222920155088097,0.25429887164007797,0.1517298742653054,0.18377599483852008,0.25363043958029374,0.2755168943243001,0.070672162911301947,0.0,1.0
0.088417264112535782,6.5505449520735404,3.1961456868101181,1.8029663485676328,1.7488634466418131,0.76445295361410681,0.43558836034616427,0.42578130213507226,0.4479848067602995,0.49441400391269219,0.33050530368635012,0.19920865226751663,0.17912652158597916,0.35286708786589316,0.31482810648589332,0.17021254428453855,0.071455067581999016,0.0,1.0
0.062818934946387878,2.9297635665317743,3.2674669162818208,1.4118674169633953,1.591098657534993,0.5592633948569069,0.43544506347875961,0.39839056460030309,0.84155353584780979,0.25701859407187594,0.30285016832041656,0.2771695417001212,0.30991978568616763,0.45260213302304086,0.24814938083807658,0.40138577681945398,0.070659007019038975,0.0,1.0
0.12113978050205271,3.2403297809859786,1.6010396095192463,1.9007314303624354,1.527765413069025,0.84092099473239312,0.48283477680335191,0.38147724198599842,0.3207611673913513,0.22257319542558204,0.31208580233092081,0.70905426932729543,0.30332677551404352,0.48391429221293542,0.21446810642271547,0.23310863263313589,0.089688108949847217,0.0,1.0
0.29873844887708911,187.34224284395586,6.3117559632831206,7.3018385790479954,1.5368279544751866,1.3440270675868311,1.1188774175142489,0.8317896829172633,0.39512977834510954,0.42305274065527021,0.24253617880458489,0.1653884580972273,0.18003956526504042,0.26064960126553494,0.24100245339623666,0.31900560935374783,0.34644109658787586,0.0,1.0
0.098973659270518599,7.2131640246130964,2.8807759268714599,0.55976353501337361,1.5686515112669934,0.8768490642094936,0.57059579866669485,0.28515128835889492,0.20967850719562048,0.10807729981152792,0.23199910648704924,0.14064156674670844,0.093297313164732748,0.2583271119178448,0.18569688867390638,0.17296038347924519,0.069521889270252449,0.0,1.0
0.10529059471849501,6.7952612783379509,1.5379698270628843,1.946442503122501,1.2839252798505107,0.83741289594204149,0.65265596532248282,0.39274420832689577,0.60885902459540464,0.30059272998502096,0.20330322364464845,0.42666069025751296,0.56880903119034343,0.4157265373636318,0.22680913216236259,0.27251108238657296,0.34215615785158499,0.0,1.0
0.11225356270608802,3.2219404191802679,2.2941803282274842,1.3114758215114102,0.93414656797680462,0.5484541496298726,0.5592909171191488,0.29957775993301544,0.41683539519206775,0.37195854246295329,0.097833396059752165,0.16616852819973296,0.3343413455404452,0.30580232007023167,0.15804070396107733,0.20629141334425877,0.20637097253622599,0.0,2.0
0.083796935866009462,4.7741919907651189,5.0657591418945564,1.3976295626273934,1.3789150420505947,1.1473543929512982,0.35139422191157543,0.53645428122089933,0.18198775948077545,0.17901861537025451,0.28348083706309213,0.1793483798842013,0.22304771151813177,0.22261760767285632,0.1358368718620086,0.14551642847426463,0.11795830615763059,0.0,2.0
0.1031355829955768,5.9185587344941073,2.7536881857856139,1.8134679096165938,1.0314848093927482,0.45400155478673537,0.38299038193188739,0.31288815988406127,0.35510537123757535,0.31145918242375836,0.17299408763388807,0.22735846377273305,0.1390902989933098,0.13191676472144687,0.10910397479334505,0.20308762911056991,0.10177242354430198,0.0,2.0
0.058403033405696123,5.7542823095892723,2.7963337085552622,0.89717073736736674,1.1189570865184217,0.8631306319392289,0.45380116561043771,0.48803628861502835,0.23847803092351957,0.24078342815757914,0.27967526570279655,0.31933636675387689,0.13235750560108486,0.19538140182155284,0.16091234506397784,0.24896511955330317,0.19409184511769018,0.0,2.0
0.13471439769550544,4.3815716655117765,3.6147396108462821,3.5118789376600859,1.3413381429806102,1.3666681911112797,0.39496010084089417,0.8763506575858141,1.9360387285600873,1.0299028720597878,0.43905946832135573,0.24167769860789487,0.14999538381070618,0.29787044215556652,0.20231266712915169,0.18838832528952973,0.25637099467265545,0.0,2.0
0.11603072418673878,3.1532277635719503,2.0913523752136243,1.8617584937803278,1.3864434757477242,0.85517914802462214,0.82837561394646664,0.37789659301757905,0.45233516387794948,0.24179481621771454,0.20313638861501451,0.27580331302335737,0.21986724354549825,0.49342781386163265,0.30024543504847484,0.60184828402520307,0.062650931466927393,0.0,2.0
0.27152121736927393,5.8541370138955191,3.9669360339817152,1.9528744115474579,1.2402641602067082,0.83308307781710078,0.2320224262466169,0.29428515789553156,0.2923606297725615,0.16226305878299221,0.20739122582278041,0.15525476583955902,0.20324925667249885,0.14388857126517807,0.17431765778111263,0.14094113443617845,0.089751348052049526,0.0,2.0
0.12746617826283296,5.6947225835952215,1.9950345711085833,2.0548805758391873,0.67377908784766216,0.54852038579891593,0.43169680177752057,0.21225229831907516,0.28270856411241918,0.16351280152186795,0.16000967885135503,0.1477598213588408,0.20296878506171037,0.2550927627170208,0.2668679864592286,0.3595159271581132,0.121354479410653,0.0,2.0
0.086590453075620397,8.3630252366353215,1.6300618321094129,0.59424980007570971,0.96597653231993164,0.82720537337502376,0.47881807816723015,0.43753652674132054,0.57986494162911717,0.15304902010296323,0.16483957267305485,0.17559282948809674,0.23931468707899278,0.33455560583368243,0.38558703939419675,0.31323007300600592,0.14734844524022633,0.0,2.0
0.063825455842600659,3.1718739545245316,2.3902135793311907,1.148542623104851,3.1183328403690305,0.58531512029676225,0.32376104825440527,0.36175735773649681,0.49542806475280876,0.19003714275991057,0.24627491780071917,0.28993919191646067,0.5509446989480975,0.14283311452474409,0.17506955925508885,0.20170825784613197,0.037236397316195879,0.0,2.0
0.19481554503673199,5.5617760616658405,2.9363101179033544,2.1796126310448174,0.69381231340007299,1.3603215619120936,0.71508596841741046,0.40754060358413535,0.56190907270301371,0.1229687914839981,0.3417951230721723,0.43419724215517047,0.23284527627789153,0.69670816647676403,0.19771292281620731,0.37635111805588795,0.1001839174769748,0.0,2.0
0.054240910072427026,3.6942121334904083,1.5185978013325203,0.70689147967730637,0.90774695288036356,0.79788650079469947,0.37474777104307044,0.1365689824310623,0.43525688641141375,0.31556887921045107,0.19737303349098742,0.24747451732590292,0.26043436230997169,0.25574185110343151,0.25408555258639409,0.20609929280684491,0.021637882344130999,0.0,2.0
0.06808284720946492,7.6837684601248366,2.8100189882356803,0.64527747590357476,1.0532369885303159,0.35264824427772579,0.56628340142107603,0.52661130414169177,0.10446833625680224,0.23720750396708878,0.35393973870764717,0.23280080402543146,0.20803290646416878,0.1490058023782927,0.1484299799076868,0.30924410015022147,0.1032229480197949,0.0,2.0
0.10425894695314757,4.4319849093727486,1.3070965556544705,0.66324712330425251,1.1494568492735362,0.80224015449666497,0.73105375680514872,0.34802892455341661,0.30677890550505849,0.23492239601777348,0.23784826802246758,0.2773321037453455,0.11392713916336741,0.17474972915504569,0.21184930359088597,0.44669825305863603,0.10576077146156107,0.0,2.0
0.071818889577084252,5.7756137709241253,3.0407721413401787,2.629749364798827,1.802794572841889,0.64378133976399077,0.50927210357646269,0.25880143253681076,0.34059686442980369,0.4823836457317664,0.17935178017933942,0.18895787801860331,0.17227904996225968,0.24490261414184253,0.44657475157627963,0.14578800702705844,0.054656047195379351,0.0,2.0
0.055173845419328411,2.2087458119468315,2.5293627229202627,0.95202103004152949,1.5223492887706671,0.45511751260840128,0.44674965911395526,0.4162298989863582,0.80049257762730552,0.33398196222988513,0.21058376354561481,0.40181772664089221,0.38497235036502936,0.55681803712217259,0.28345893587359233,0.29870660444102998,0.075635277821925057,0.0,2.0
0.12740489076545733,4.8426993454401437,2.6336263981635915,1.5529296446310075,1.8155874483079804,0.80664667527126088,0.45058128286607479,0.39508254793648212,0.37898500889151043,0.20993348345129753,0.14809460904047661,0.5372494319553156,0.31968641768988609,0.32507658174320087,0.15300683281473074,0.24864896256385455,0.19554058106134228,0.0,2.0
0.041042964403865928,4.7100521121362497,2.7295135676550242,1.700359241993239,1.1753769720568641,0.54870287412092045,0.62487583674790304,0.31013046022853646,0.43741677788822708,0.33217032046923606,0.26222309927058696,0.13046501923219045,0.22181763995026296,0.16497421242152879,0.31045824766834251,0.29768675306434833,0.17711157765216437,0.0,2.0
0.035751248378015618,4.0415118074877121,2.468218541506451,0.21913701091338689,0.75618134913856272,0.73005296855408375,0.44684845955390834,0.26054220296643016,0.14458919069444159,0.12051161421407217,0.13276152267470059,0.13388105592507329,0.10202099698276249,0.18916134653862604,0.20588936207847683,0.125155945317168,0.027458410418370782,0.0,2.0
0.12895091985845478,5.4068254664167306,1.0866366284455746,1.9691732354668505,0.98997214213572704,0.8501172436696276,0.43199908476160231,0.23474286610611642,0.42076952443314397,0.16994507222527852,0.26337147969022939,0.35918931323725356,0.45590077671570317,0.31598814445273449,0.25710461968202941,0.29943501649750698,0.22179447462414542,0.0,2.0
0.071057833202850681,3.0778790676238366,2.8217302163778473,1.0964987341376586,0.93529762640414815,0.63724603055868212,0.23260553744036033,0.24063351073028197,0.42523861194487711,0.2272213940981577,0.1244207477388798,0.16281930681857282,0.19724722884863394,0.36728979344808999,0.20020858242155398,0.19972051285047904,0.16588634733418434,0.0,3.0
0.077838574538797126,8.2090900835722369,7.2530854978874553,2.3177969542276387,2.2945566213016373,1.526347067545119,0.35494280993907512,0.69022498489158701,0.35945634167446072,0.2920217487192896,0.37443120777956757,0.29411821369242203,0.22036911237124635,0.28806554862552325,0.35439904431439351,0.16540652239168516,0.15974392217950223,0.0,3.0
0.12563304738158163,9.02241853181091,4.1140109309613857,3.0100710067226313,2.3560634344673463,0.91931131520330001,0.67102289681246996,0.5625764291293599,0.65096796546524827,0.6246627171373097,0.39442681185140016,0.27643385319270125,0.25474900947731921,0.15618068989384357,0.15301811960053494,0.23356328476834418,0.14713674533045218,0.0,3.0
0.11697846185949004,7.5266514935869777,4.9720431032899386,1.8671567450087649,1.90857545498472,1.3023106496975874,0.81489166125683377,0.5184107530092612,0.36149162910527183,0.37550219632842918,0.30017756952839647,0.59872584182045085,0.31370800693995365,0.22109827814468899,0.18361343159993571,0.37393968467402655,0.22999599774541316,0.0,3.0
0.42245609020320424,9.2626037180874601,4.9540901661775978,5.0571116316065527,1.7975265490065069,2.17932178588336,0.54625547937201524,1.0167270328913949,4.7994253421210704,2.0521677239734148,0.57226206819062764,0.40847500093511868,0.30400277125676456,0.36690867713530662,0.22279345945546905,0.26290996924334759,0.20765541551317868,0.0,3.0
0.13529087919519198,3.7867778429538137,3.3951156008146697,3.0117426297482197,1.9826293945079287,1.2165853149222923,1.0050489465194301,0.62998135499747843,0.31337657129178542,0.30309116268349828,0.15098361776802202,0.20245147310325856,0.40219795111041373,0.56963320822770425,0.36547020483919229,0.5647889819387486,0.23013012544652223,0.0,3.0
0.31419229833316487,6.1715272956892582,5.1651879094416957,3.5793417445597506,2.2482898621158811,2.2058632187732456,0.32845330724389354,0.54770207571926388,0.42409789892657523,0.31550699064618792,0.27236343424440568,0.26534248362867008,0.35848301007074379,0.14849777420993246,0.20375397731796577,0.24713778430433453,0.065767761832518673,0.0,3.0
0.12261467571022966,11.844218026507814,4.3546927255555063,2.9254149094081949,1.1697828870608107,0.85637994640166692,0.55187921201545209,0.1489381039025009,0.43164036542670076,0.2279969159967859,0.118080363971462,0.16748997265121182,0.09265459510372194,0.21139151816029667,0.17667557259292693,0.16440777555423564,0.089392795928608895,0.0,3.0
0.05365573301757566,7.2319838228285551,2.1659513662110754,1.5731340894584354,1.3491423639855562,1.7289264748024173,0.63381546161342517,0.54672426248682104,0.61162414753216698,0.32234092152990096,0.18036168233699762,0.10037485320508154,0.28610789271309744,0.42722609253738358,0.2778935106048499,0.37193773437823469,0.2242625518461927,0.0,3.0
0.14083416406132235,4.6631000386278378,2.8419125713139564,1.1360977806422994,3.0755956029350111,1.0371240353424314,0.55817291801806412,0.42627220891262679,0.97289098821120201,0.58425300738479602,0.40231503266712776,0.80747713225515783,0.34098729005187406,0.18468893041502885,0.17156587184334759,0.21536509656993713,0.045484025136537778,0.0,3.0
0.22274842443306533,6.6473593230290389,3.3265197903932973,2.5518929205094141,0.82205111032479594,1.2466179429320603,0.76577874069937413,0.36494405554557435,0.46402122037665278,0.18373500143051688,0.30170017279690731,0.45553231341717126,0.32970214520633845,0.20869222137179883,0.25332898992388198,0.21651673724817777,0.12985958668067468,0.0,3.0
0.06404175391423822,5.1253244721557696,3.2050679046296575,1.5210927546054762,2.2838478558040278,0.82029462870185821,0.54760578561653495,0.20295722807995148,0.92269934071398574,1.0974007848908423,0.47488000904461858,0.41006318764537553,0.33186785223384008,0.40785428001105278,0.33243620866557194,0.24774011562694659,0.12041545676682047,0.0,3.0
0.0583880650237521,6.6429305664740834,2.609727800578046,0.8123564067765684,1.3701397287756039,0.41914880259263049,1.4992683999023591,1.0772427166400595,0.22675865491486452,0.53838300359140168,0.54768822957012464,0.45407146482902061,0.32054471840949234,0.24167671121290002,0.24678307609323363,0.38085971258933354,0.10983779412717574,0.0,3.0
0.11770249770881051,4.3430238431507995,1.8914977161055713,0.8802466382378118,1.0503688257987855,1.3052265422583345,0.89596289655624661,0.46698947086300396,0.32669721109217514,0.26584595055200444,0.39147999743520867,0.43308128917480465,0.15710811200672176,0.19858504637728652,0.28537619539287418,0.53544929800002217,0.18944927423503549,0.0,3.0
0.14269620170065528,11.044714333284693,3.128100386567561,4.0995612767385117,2.4158202131041864,1.8754478015029419,0.5745409811719544,0.45079062147610288,0.5613966395005846,0.78767857152697329,0.49048759929563979,0.28062624274326414,0.20195272791824487,0.30415365928641208,0.51942540309894891,0.31457456041638987,0.11744440679324435,0.0,3.0
0.038980781250474189,3.5287074384440076,4.0279160399494733,1.7757666191920869,1.6117694674241296,1.0153270791163915,0.58478264046295447,0.6331326970079727,0.81327581257555137,0.2591455472662208,0.28265807370506274,0.34303908853197751,0.3873926631590659,0.63912468693481483,0.42650630592654543,0.51273020441450601,0.17328228470243612,0.0,3.0
0.15055524257979133,7.1688333925746459,3.0779060429403273,2.277990162413599,2.3282587742207492,1.620792673066255,0.75094068501117928,0.63401569020081838,0.60074190018813067,0.25660033249111303,0.31894687711417524,0.87172189030041414,0.5044786476631854,0.63197601647470703,0.39323612133104907,0.42544542384794143,0.1695766687487627,0.0,3.0
0.095287420852344221,4.3249340167262131,4.3412657413908855,1.925052354105192,1.5324565495753795,0.54829001701804714,0.98934116522479809,0.51974512855342847,0.58505735425653627,0.42442265412454006,0.2671612931642019,0.24235211836676121,0.30462662147554082,0.30978257001121223,0.30225109762059915,0.50703132107253812,0.24990702024456579,0.0,3.0
0.086949023023980165,10.434645371270147,2.8512123284750834,0.89274226664083478,1.1168795162567287,1.4086739360039593,0.7971758995119762,0.4668627523848794,0.20353958329299621,0.22235684813630019,0.24460678452689555,0.17904567129230795,0.13195251302735936,0.33360121336684212,0.21273788083129111,0.12387151495279695,0.022817261440207147,0.0,3.0
0.19327290271033687,9.1056920988444947,2.0165595044564837,3.5343560944001284,1.3135992309159272,0.80386850414767153,0.71731114144180919,0.3908765512611041,0.53203806027936285,0.25666147042162857,0.59044767445283175,0.36850558161278563,0.6139675636790074,0.49676879210872549,0.31866009329627487,0.3674570508566693,0.56652537784717627,0.0,3.0
0.064006904716501473,7.1689733392659543,3.210393696717706,2.0027928698606798,1.2792631227387694,0.86811072071291695,0.62808469755516549,0.25435980629236998,0.5183252080004821,0.45451707054988399,0.10904301227618787,0.21946706426442275,0.43641446353107449,0.30419009067603553,0.29289405655067136,0.25807787478723998,0.20569507941883053,0.0,4.0
