@relation whatever
@attribute F0 real
@attribute F15 real
@attribute F31 real
@attribute F46 real
@attribute F62 real
@attribute F78 real
@attribute F93 real
@attribute F10 real
@attribute F12 real
@attribute F14 real
@attribute F156 real
@attribute F17 real
@attribute F18 real
@attribute F20 real
@attribute F21 real
@attribute F23 real
@attribute F25 real
@attribute test_type {0.0,1.0}
@attribute electrode {1.0,2.0}
@data
0.074681934814096143,4.399363375608849,2.6657366615477907,0.9185629077343388,1.2238376993120561,0.89496265148613319,0.51310951600673071,0.48071084946856735,0.5110499658707327,0.60358619839841932,0.50883592974387903,0.34285032638168939,0.34934812473886545,0.31528037076952581,0.33781452888146962,0.40184001051561263,0.17405146816654937,0.0,1.0
0.17964488407872212,4.6870608059293328,2.3549221180301658,1.6032892261902403,1.7318772569138168,1.1687309552879133,0.31528024640122376,0.32471359866757155,0.37125265715517197,0.35277809812099353,0.23109735925666036,0.33289062443162404,0.18806135753127221,0.17482537480103338,0.26712935917972741,0.16641532815423962,0.079816850513825255,0.0,1.0
0.1152372740507681,3.8208045472058614,1.5166239510034496,1.6031928332835723,1.3935615857229702,0.71797170055242931,0.41396246327432706,0.33917733232346614,0.25910135315734684,0.24415385105012058,0.3329368739485411,0.18245315270241128,0.20798378272619131,0.30983274924907706,0.27209270826259158,0.2017925344641264,0.18275721888631105,0.0,1.0
0.087919930429151111,3.4692236158506273,2.1445655416584803,1.6176277524607099,1.4953974784082995,0.42611870643218591,0.49166247394108265,0.35687487792650757,0.41718744715407846,0.22990448277343509,0.3013065421978724,0.28355094840504502,0.30511212418803113,0.3306854250696673,0.16691675150286323,0.1531311519286121,0.10948376763217128,0.0,1.0
0.13231480518750036,6.3625008063750137,2.6393623668999213,2.5448499837737453,2.3962298039589371,1.5301742705757144,0.72366786466263555,0.58270957064418105,0.69961479533226945,0.46334458151494096,0.44758733181882865,0.70602023195166785,0.45051472208529292,0.70764994355015243,0.44185189608330572,0.79468846421101957,0.12915964401181515,0.0,1.0
0.051654540241785833,3.4569436611243152,2.3169960886478633,0.95219882222764918,1.1351658059607022,0.43431789868370502,0.26637109117611851,0.67588994269851055,0.74864258987098609,0.2127152481428381,0.25073710424692308,0.19458964045618152,0.24561628283250483,0.30188765704061571,0.15844737378598739,0.20262208792167741,0.12226506093922845,0.0,1.0
0.17092177641364092,9.0318149820806983,1.1178211012244339,1.5285704664160265,2.2027402072332083,0.58736938583558862,0.46346357897772239,0.25560823741416988,0.39501250244162056,0.23462771094225959,0.61031579659989699,0.28812772446698909,0.3430716925689602,0.30050487865624603,0.35347726714999089,0.52838914892815347,0.098515261645773539,0.0,1.0
0.093058379112505182,2.6130452937269615,1.3111213622753912,1.8596398475803708,0.79035640428494924,0.81011355422953624,0.20786325234936059,0.25166971758532181,0.38573132045503206,0.2040477651896816,0.17045099126943694,0.12744379180141252,0.18171479229651008,0.18990268371605454,0.18236803522877423,0.19463106038429798,0.067114447824002665,0.0,1.0
0.083052073073804064,3.5401686611272996,1.1894640427772039,1.2742991657464868,1.2403718922383646,0.52014272325330246,0.57915224234496743,0.51371697838844477,0.4665117633734665,0.47576166695375771,0.42654430649714337,0.21900907961098065,0.21769131623710569,0.31921958880894874,0.18828962344482525,0.19919034819434009,0.13134440480124843,0.0,1.0
0.054949813423569235,3.5000263909683587,1.5159995164769871,0.94352697094624849,0.84914292175071682,0.47358442214988106,0.1942070312632333,0.30457345813000125,0.3330764240589193,0.33285641433061997,0.2155087763978859,0.16440596839273272,0.21468425943201902,0.23489224909541764,0.24272605687484644,0.19179888624283023,0.068428374075075904,0.0,1.0
0.087320980756836378,4.9790703949272288,1.784232693909064,1.5763033944707083,0.94088629516063016,0.33577341810455319,0.45229246893349057,0.34557950344157962,0.20836232450825468,0.30877263732708626,0.20935753314924327,0.23123438830082996,0.38821179838767333,0.25827374593522906,0.38510546810843416,0.51918060760541662,0.13062152429730112,0.0,1.0
0.19108641035467816,7.2906574320072393,3.1325600070590127,1.6953101002007736,2.6296282369614499,1.4017485499985898,1.1739227790914719,1.4311907882231032,0.43429311440229307,0.8297520267015932,0.59809907917286997,0.42307206542970516,0.53793244104586546,0.55368117771871006,0.45324016729253686,0.48940791946188889,0.25655675857108767,0.0,1.0
0.090621451601585537,4.721307369287624,1.8915663242598759,1.2387816035214982,1.3514436306631721,0.49411647198650777,0.2741485961132501,0.31300421036901904,0.27652638178178601,0.15995541583145051,0.32461953116940551,0.206071697679964,0.25094215224775346,0.2999344915841316,0.28974477322103459,0.32012500133167188,0.11405570083721038,0.0,1.0
0.075196355144299593,3.0517398861451528,1.4809521349478343,0.62824538322405232,1.0715196112161602,0.63542904645997922,0.36369503973526229,0.22175149458450608,0.43295871655607898,0.31872381474598838,0.30818811962009351,0.2328583655098691,0.34467070722215565,0.29965731751987196,0.26355916756519199,0.27320463070364209,0.20647540447057752,0.0,1.0
0.044954344470934805,2.1593462503454988,2.3477517544519886,0.70712860533663902,1.4364147911926606,0.44199003949040522,0.41400497303368589,0.25172421487719132,0.58715273510206012,0.43502029123282759,0.3652347042998641,0.69605676017975859,0.43912700430151302,0.44266621341815665,0.38388689664313264,0.31418616198924293,0.2221658984977565,0.0,1.0
0.054902986183081072,3.1331001486884515,2.1039951044248832,0.90846669290772486,1.238625787795036,0.44453959609423044,0.6780865698490709,0.64839139436872628,0.51389057203517496,0.3719295847913876,0.25794608169509853,0.45343374847322404,0.43639223467291155,0.69966008975049832,0.39417498863604788,0.42732939167564854,0.24796631697858984,0.0,1.0
0.068080457286941301,5.8079005673490043,2.1531504766018492,0.69884422935964252,0.54139027518823823,0.46856754135538431,0.29702941347855266,0.43792278149874686,0.53369461196960732,0.33162247942322309,0.31278684341956009,0.26639654741478075,0.40590600408465927,0.35851376555472814,0.28290295515407282,0.27211046082957924,0.025928547056666008,0.0,1.0
0.13184940068493195,4.4539446303729315,3.507213229707824,2.1784616044929468,2.4275555290140685,1.1970470228919081,0.67518173830677852,0.58427821800837321,0.61284072525807687,0.39006980074002151,0.48251044299610463,0.39609515846240656,0.51078384017044698,0.43896671823934563,0.36391938974678578,0.33689740073881197,0.10394193886994793,0.0,1.0
0.15079655364421898,5.8517116174244537,1.6843741520378936,1.4457829131488826,0.88593180506166336,0.46301043052304097,0.31600392029803603,0.3441689504878751,0.20165257040590903,0.43917333018699639,0.30942269295456104,0.42970030373303297,0.27244508182052235,0.18998670145186772,0.23925866129364209,0.24273813669271202,0.18553414316111005,0.0,1.0
0.082725979001109715,4.033616302170862,0.92505318306049167,0.60618725720876765,0.84428595080889768,0.69868464208445968,0.38223377289155341,0.40137667778796327,0.47324376593195788,0.32075727456062142,0.12015829136555173,0.19081170313739815,0.1616464548660442,0.25054586861634415,0.15314352511207246,0.16225579995553074,0.1069208371494888,0.0,2.0
0.052938889570652271,3.1343661433795926,0.91888474140907195,0.49853596023865204,0.66436098311290681,0.17224685725531061,0.25180470790721998,0.24453767386318134,0.2972251145812253,0.1225504199571156,0.11984151201168033,0.25902089490433761,0.1663365387096922,0.12592271201200672,0.15599862200248099,0.12155268842272493,0.088927303337545352,0.0,2.0
0.11126300247718604,4.9822937683872395,1.2840848826626201,0.84114272830195524,0.67351570596472221,0.58586870167118899,0.26445337403766822,0.30206311059901164,0.23551684691571945,0.2522804595509085,0.12103869640249446,0.19635560955043985,0.1948711161659859,0.16775303706348541,0.22970989493571831,0.11844970988644961,0.042048590384054979,0.0,2.0
